Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
RAIQA EXPORTS,"MK Arcade, near Tirurangadi Oriental School, Tirurangadi, Kerala 676306, India",Kerala,676306,0,0,0,12759,7020,6573,14281,25279,0,Tirurangadi,Malappuram,11.0458387,75.92468944,3,0,0,0,0,0
GLOBE C INDIA INTERNATIONAL,"SRCM MANJERI CENTRE, Ajantha Building, C H Bypass, Kuthukal, Manjeri, Kerala 676121, India",Kerala,676121,0,0,0,0,5974,0,0,0,0,Ernad,Malappuram,11.12231884,76.11755347,3,0,0,0,0,0
K.K.TECH ENGINEERING COMPANY,"Kakkadampuram, Bus Stop, Kondotty - Tirurangadi Rd, Abdul Rahiman Nagar, Kerala 676305, India",Kerala,676305,0,0,0,0,4790,0,0,0,0,Tirurangadi,Malappuram,11.0670391,75.96129558,3,0,0,0,0,0
PEGADO FIXING SOLUTIONS,"MANOOR-CHEKANUR, ROAD, KOTTEERI, Vattamkulam, Kerala 679578, India",Kerala,679578,0,0,0,0,553042,613975,1069748,435258,172600,Ponnani,Malappuram,10.79523984,76.02876521,3,172046.07,171762.67,171956.08,172003.5,171806.86
UNITY APPARELS,"X3XP+P8V, Kerala 676503, India",Kerala,676503,0,0,0,0,646,161,0,1324,1508,Tirur,Malappuram,10.99830405,76.01255697,3,1515.87,1511.02,1507.81,1511.97,1510.5
VYTTAL AQUA SYSTEM,"Calicut Rd, Thurakkal, Manjeri, Kerala 676517, India",Kerala,676517,0,0,0,0,400,0,0,0,180,Ernad,Malappuram,11.08187811,76.06632697,3,175.26,174.87,174.04,175.65,173.82
ACM NATURAL PRODUCTS,"ACM Valley Vazhakunnu Pulipadam, Mampad, Kerala 676542, India",Kerala,676542,0,0,0,0,0,1135,6600,10177,0,Nilambur,Malappuram,11.24328007,76.19810686,3,0,0,0,0,0
AGHORI TRADING,"11/701, Tirur, Thirunavaya, Kerala 676108, India",Kerala,676108,0,0,0,0,0,476,0,0,0,Tirur,Malappuram,10.85767042,75.951353,3,0,0,0,0,0
ALUNGAL SPICES&OIL MILLS,"Poocholamad, Kannamangalam, Kerala 676304, India",Kerala,676304,0,0,0,0,0,67080,13920,0,0,Tirurangadi,Malappuram,11.05652043,75.9832663,3,0,0,0,0,0
BHARATH MARKETING,"Kozhikode - Malappuram - Palakkad Hwy, Pathaikkara, Perintalmanna, Kerala 679322, India",Kerala,679322,0,0,0,0,0,10023,0,0,48000,Perinthalmanna,Malappuram,10.97792925,76.22854857,3,47958.73,48000.57,47990.54,48001.59,47966.43
EUROTECH POLYMERS,"5574+2MX, Elankur, Kerala 676122, India",Kerala,676122,0,0,0,0,0,1956,0,0,0,Ernad,Malappuram,11.12206813,76.15194397,3,0,0,0,0,0
PROMPT TRADING COMPANY,"N.A ARCADE, Govt. Veterinary Hospital Rd, CHELARI, Thenhipalam, Chelari, Kerala 673636, India",Kerala,673636,0,0,0,0,0,1190,0,0,0,Tirurangadi,Malappuram,11.11847254,75.89196135,3,0,0,0,0,0
YUHAB CRAFTING LLP,"Kallikkadu Road, Malabar Street, Elamkulam, Kerala 679340, India",Kerala,679340,0,0,0,0,0,5856,0,0,0,Perintalmanna,Malappuram,10.91233826,76.23797408,3,0,0,0,0,0
ZAMANI EXPORTS LLC,"4WPQ+2GM, EMEA College - Airport Rd, Karipur, Kerala 673647, India",Kerala,673647,0,0,0,0,0,99887,196633,0,0,Tirurangadi,Malappuram,11.12038804,75.93486729,3,0,0,0,0,0
ZUVA INTERNATIONAL,"76GF+GVC, Nilambur, Kerala 679329, India",Kerala,679329,0,0,0,0,0,15457,0,37641,47793,Nilambur,Malappuram,11.28537084,76.23027299,3,47826,47820.34,47825.01,47827.88,47788.18
CATLYST CHEMICAL INDUSTRIES,"MASHREQ TRADE CENTRE CALICUT ROAD, Perintalmanna, Kerala 679322, India",Kerala,679322,0,0,0,0,0,0,26756,0,16000,Perinthalmanna,Malappuram,10.97792925,76.22854857,3,16004.65,16004.27,16000.96,15983.18,15991.72
MAC AGRO TECH,"mac agro tech, Kavanur, Kerala 673639, India",Kerala,673639,0,0,0,0,0,0,2000,0,1570,Ernad,Malappuram,11.22386356,76.05105862,3,1576.65,1574.55,1575.61,1575.77,1579.94
PLANEX ASSOCIAES INDIA P.LTD.,"Perinchoor Rd, Pookkottumpadam, Amarambalam, Kerala 679332, India",Kerala,679332,0,0,0,0,0,0,4369,0,0,Nilambur,Malappuram,11.1941912,76.29018179,3,0,0,0,0,0
PRISTINE TROPICAL FRUITS AND AGRO PRODUCTS,"66RH+J3, Mampad, Kerala 676542, India",Kerala,676542,0,0,0,0,0,0,53464,534520,950654,Nilambur,Malappuram,11.24328007,76.19810686,3,952036.35,948702.52,944524.96,943778.82,946478.85
ROWLINE SOLUTIONS,"Karthala, thozhuvanoor P. O, Valanchery, Athavanad, Kerala 676552, India",Kerala,676552,0,0,0,0,0,0,10517,905,3280,Tirur,Malappuram,10.90293421,76.05797083,3,3285.88,3289.41,3287.45,3293.47,3292.01
SERVYOND IMPEX,"DOOR NO:VII / 151A KUMMINIPARAMBA PO Karipur, Kondotty, Karipur, Kerala 673638, India",Kerala,673638,0,0,0,0,0,0,27720,0,0,Ernad,Malappuram,11.14718034,75.96500935,3,0,0,0,0,0
SILIVER OIL MILLS,"Karuvarakundu-Perinthalmanna Road, Melattur, 37JV+732, Malappuram District, Edappatta, Kerala 679326, India",Kerala,679326,0,0,0,0,0,0,2150,0,0,Perintalmanna,Malappuram,11.05331471,76.29075262,3,0,0,0,0,0
SULVER OIL MILLS,"Karuvarakundu-Perinthalmanna Road, Melattur, 37JV+732, Malappuram District, Edappatta, Kerala 679326, India",Kerala,679326,0,0,0,0,0,0,5054,0,0,Perintalmanna,Malappuram,11.05331471,76.29075262,3,0,0,0,0,0
ARTISE INTERIORS & EXTERIORS,"near Police Station, Changaramkulam, Alamcode, Kerala 679585, India",Kerala,679585,0,0,0,0,0,0,0,13250,3910,Ponani,Malappuram,10.75000093,76.02477622,3,3914.81,3914.4,3916.45,3916.59,3917.19
FIAKON EXIM LLP,"AREEKODE mukkom road, pallippadi, 62XW+377, Pathanapuram, Kizhuparamba, Kerala 673639, India",Kerala,673639,0,0,0,0,0,0,0,227350,0,Ernad,Malappuram,11.22386356,76.05105862,3,0,0,0,0,0
FRESCO EXPORTERS LLP,"30/375 Manakkadavan Building Kuruppath, Kondotty Post Malappuram Dt, Kondotty, Kerala 673638, India",Kerala,673638,0,0,0,0,0,0,0,694371,1248132,Ernad,Malappuram,11.14718034,75.96500935,3,1247742.61,1248643.6,1240452.38,1246404.17,1245895.32
HI - LOOMS TECHNOLOGIES LLP,"326W+7C2, Inkel City, Malappuram, Kerala 676519, India",Kerala,676519,0,0,0,0,0,0,0,628,3798,Ernad,Malappuram,11.05071221,76.03817599,3,3799.07,3798.17,3797.91,3797.11,3799.64
M.S.GOLD TECH,"Pallipadi, Edavannappara, Kerala 673645, India",Kerala,673645,0,0,0,0,0,0,0,2850,0,Ernad,Malappuram,11.23626075,75.97598094,3,0,0,0,0,0
OSCAR FARM TRADERS,"CENTRE 9/417, PO, near SHIFA DENTAL CLINIC, J,I, Maranchery, Kerala 679581, India",Kerala,679581,0,0,0,0,0,0,0,265410,595917,Ponani,Malappuram,10.7395503,75.97170584,3,596825.92,598398.77,596844.07,597166.61,596790.65
REGAL EXPORTERS,"Manathparamba Edayur north (po) ,valanchery, Valanchery, Kerala 676552, India",Kerala,676552,0,0,0,0,0,0,0,13030,146468,Tirur,Malappuram,10.90293421,76.05797083,3,146165.63,146185.34,146355.23,146350.42,146362.34
SILVER OIL MILLS,"Karuvarakundu-Perinthalmanna Road, Melattur, 37JV+732, Malappuram District, Edappatta, Kerala 679326, India",Kerala,679326,0,0,0,0,0,0,0,8526,11050,Perintalmanna,Malappuram,11.05331471,76.29075262,3,11047.62,11031.32,11036.58,11045.54,11027.16
ZAHRA HOLIDAYS,"2X2W+34G, Tirur - Malappuram - Manjeri Rd, Choothupara, Kottakkal, Changuvetty, Kerala 676503, India",Kerala,676503,0,0,0,0,0,0,0,162,0,Tirur,Malappuram,10.99830405,76.01255697,3,0,0,0,0,0
AMBIT N  LIFESCIENCES,"Door No 130, Mangattiri, Tirur, Kerala 676105, India",Kerala,676105,0,0,0,0,0,0,0,0,88443,Tirur,Malappuram,10.89965556,75.91357082,3,88446.16,88357.49,88372.92,88164.3,88319
AYAMON INDIA POLYMERS,"Paloor Kotta, PP 10-520 B-8, PO, INDUSTRIAL DEVELOPMENT PLOT, Palachode, Kerala 679338, India",Kerala,679338,0,0,0,0,0,0,0,0,8172,Perinthalmanna,Malappuram,10.95143419,76.13756319,3,8158.48,8132.39,8154.89,8152.5,8148.7
CHANGAMPALLY VAIDYA BHAVAN,"Changampally Road, Edakkulam, Thirunavaya, Kerala 676301, India",Kerala,676301,0,0,0,0,0,0,0,0,970,Tirur,Malappuram,10.89540755,75.99675428,3,975.18,975.78,974.44,974.53,973.75
FORMOST POWER SYSTEMS,"Ponnani - Tirur Rd, Keezhillam, Ponnani, Kerala 679586, India",Kerala,679586,0,0,0,0,0,0,0,0,3800,Ponani,Malappuram,10.76278469,75.9335939,3,3803.91,3800.27,3800.64,3800.42,3801.64
HOPUZ PRINTERS AND PACKAGES,"SH28, Ramanattukara, Neelangoth, Kerala 673637, India",Kerala,673637,0,0,0,0,0,0,0,0,5268,Ernad,Malappuram,11.17386345,75.90456773,3,5264.09,5262.42,5261.93,5263.08,5265.01
IMS TRADING INDIA LLP,"Room No, AP, Golden Square, 1524 Y, Mukkam Road, near SBI Bank, Areekode, Kerala 673639, India",Kerala,673639,0,0,0,0,0,0,0,0,406,Ernad,Malappuram,11.22386356,76.05105862,3,403.66,403.57,404.33,405.16,404.21
KAYIL CROCKERY,"Alia Arcade, Machingal - Munduparamba Rd, Munduparamba, Malappuram, Kerala 676505, India",Kerala,676505,0,0,0,0,0,0,0,0,600,Ernad,Malappuram,11.04432015,76.07271958,3,605.93,606.2,605.07,607.38,606.26
MOGO KIDS,"Thottinkkara, Mampad, Kerala 676542, India",Kerala,676542,0,0,0,0,0,0,0,0,173,Nilambur,Malappuram,11.24328007,76.19810686,3,170.74,171.48,172.68,172.66,172.69
TAASCO ENGINEERING P.LTD.,"4XW8+2WP, Chungam, Kondotty, Kerala 673638, India",Kerala,673638,0,0,0,0,0,0,0,0,1480,Ernad,Malappuram,11.14718034,75.96500935,3,1474.57,1476.37,1475.02,1478.95,1477.8
TRI SQUARE GENERAL TRADING,"4XPC+66X, Karipur, Kerala 673638, India",Kerala,673638,0,0,0,0,0,0,0,0,328394,Ernad,Malappuram,11.14718034,75.96500935,3,328445.52,328776.41,328549.02,328299.39,328649.75
UNIQUE INVENTIONS AND SERVICES,"Dubaipadi, Ponniakurussi, Perintalmanna, Kerala 679322, India",Kerala,679322,0,0,0,0,0,0,0,0,133,Perinthalmanna,Malappuram,10.97792925,76.22854857,3,133.57,135.1,134.39,134.19,132.45
VOILET GARMENTS,"674C+RR8, Emangad Rd, Wandoor, Kerala 679339, India",Kerala,679339,0,0,0,0,0,0,0,0,13817,Nilambur,Malappuram,11.1876748,76.25314723,3,13806.94,13815.78,13800.8,13798.65,13802.19
ZULI EXPORTS,"near GLPS Nottappuram, C Building, 12- 281, Pullisseri Rd, Kannamangalam, Kerala 676304, India",Kerala,676304,0,0,0,0,0,0,0,0,28500,Tirurangadi,Malappuram,11.05652043,75.9832663,3,28500.25,28499.64,28500,28500,28500
