Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
MARIYALAYAM MUNROE,11635.0,11635.0,11635.0,11635.0,11635.0,11635.0,11635.0,11635.0,11635.0,11634.41,11633.998200000007,11633.250513000015,11633.23454949002,11634.42
MARIYAM CASHEW INDUSTRIES ,83074.0,17720.0,17720.0,17720.0,17720.0,17720.0,17720.0,17720.0,17720.0,17719.47,17717.82549999998,17717.534107000007,17716.292158090015,17720.22
MARJAN EXPORTS,45240.0,45240.0,45240.0,45240.0,45240.0,45240.0,45240.0,45240.0,45240.0,45238.52,45236.47049999999,45234.42700199992,45230.82849309982,45235.11
MARK,39450.0,25636.0,7650.0,7650.0,7650.0,7650.0,7650.0,7650.0,7650.0,7651.44,7652.532999999996,7652.038251000004,7651.25073304,7651.17
MARK 4 ENTERPRISE,21262.0,21262.0,21262.0,21262.0,21262.0,21262.0,21262.0,21262.0,21262.0,21257.55,21257.536500000027,21258.622485,21258.52407733,21262.44
MARK DEVICE,10640.0,10640.0,10640.0,780.0,780.0,780.0,780.0,780.0,780.0,782.67,784.6145999999997,785.7356930000003,785.0405496699996,781.39
MARK DISTRIBUTORS,517.0,517.0,517.0,517.0,10544.0,23009.5,35475.0,35475.0,35475.0,35457.07,35451.405199999965,35439.22791499995,35428.59430747002,10545.55
MARK IMPEX & TRADING,27200.0,27200.0,36500.0,20292.5,4085.0,4085.0,4085.0,4085.0,4085.0,4084.35,4084.189799999994,4085.249323999995,4085.155520459992,4084.02
MARK TRADING COMPANY,40168.0,40168.0,40168.0,40168.0,40168.0,13059.0,25463.0,25463.0,25463.0,25460.34,25458.427600000003,25457.766312000025,25458.119178340035,40157.6268
MARKSMEN MARINE PRODUCTS PVT. LTD.,76490.0,76490.0,76490.0,20500.0,20500.0,20500.0,20500.0,20500.0,20500.0,20500.21,20500.70139999998,20501.42223499998,20501.22931429996,20503.66
MARKSUN DYESTUFF INDUSTRIES,40704.0,40704.0,40704.0,40704.0,40704.0,40704.0,40704.0,40704.0,40704.0,40719.04,40723.1401,40730.47201100001,40735.80701813999,40717.06
MAROTTICKAL COIR WORKS,118592.0,118592.0,118592.0,118592.0,118592.0,118592.0,118592.0,118592.0,118592.0,118583.17,118568.94419999998,118557.79507199986,118576.25980557996,118580.29
MAROTTICKAL RESIDENCY,7346.0,7346.0,7346.0,7346.0,7346.0,7346.0,7346.0,7346.0,7346.0,7344.76,7344.232700000004,7344.092162000004,7342.568964480004,7345.79
MARRIOTT AIRPORT HOTEL,1543.0,1543.0,1543.0,1543.0,1543.0,1543.0,1543.0,1543.0,1543.0,1543.1,1542.7842000000012,1542.473171999998,1542.1190448199975,1543.0
MARROTICKAL RESIDENCY,6245.0,6245.0,6245.0,6245.0,6245.0,6245.0,6245.0,6245.0,6245.0,6244.83,6244.744399999999,6244.241978000002,6243.72695991,6244.499
MARS INDIA EXPORTS,812.0,812.0,812.0,812.0,812.0,812.0,812.0,812.0,812.0,811.7,811.9005999999989,811.740297999999,812.0266079299998,811.75
MARTINS ELECTRONIC DEVICES & INSTRUMENTS,152.0,152.0,59.0,152.0,152.0,152.0,152.0,152.0,152.0,151.2,150.54350000000005,150.25356299999993,149.81321878000006,151.74
MARUTHAM STEELS INDUSTRIES,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
MARUTHI STEELS,209710.0,209710.0,822720.0,971790.0,457160.0,457160.0,457160.0,457160.0,457160.0,457310.42,457375.1009000007,457313.89217300096,457301.7351410304,457230.65
MARVA TRADINGS,10120.0,10120.0,10120.0,10120.0,10120.0,10120.0,10120.0,10120.0,10120.0,10119.08,10118.647199999989,10118.748218,10118.695699620012,10120.18
MARVEL TRADING COMPANY,10944.0,10944.0,10944.0,10944.0,10944.0,10944.0,10944.0,10944.0,10944.0,10943.74,10944.272399999993,10944.644270000004,10944.875498800022,10944.61
MARWA SEAFOODS,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0
MARYGO INTERNATIONAL EXPORTERS & IMPORTERS,731460.0,1719885.0,1262123.0,1190079.0,639341.0,472816.0,304423.0,304423.0,304423.0,304373.36,304265.0516999998,304124.9245199998,303906.2398229599,640126.16
MAS ENTERPRISES,14975.0,38686.33,62397.67,86109.0,550.0,11512.5,22475.0,1100.0,3280.0,3269.04,3265.273599999998,3265.315373999998,3264.047252159998,643.7333
MAS MAKE POLYMERS,14290.0,42240.0,42240.0,42240.0,42240.0,42240.0,42240.0,42240.0,42240.0,42236.92,42236.02829999996,42227.034632999945,42217.72780916996,42246.4025
MAS PLASTICS ,7240.0,7240.0,7240.0,7240.0,7240.0,7240.0,7240.0,7240.0,32180.0,32181.63,32182.458999999948,32182.591865999944,32184.214261969984,7243.53
MAS PLYWOODS,12858.0,12858.0,12858.0,19742.0,26626.0,26626.0,26626.0,26626.0,26626.0,26622.75,26623.292700000005,26622.02419300003,26621.009280120023,26621.79
"MASAFI DEVELOPERS PVT LTD,",168521.0,168521.0,168521.0,168521.0,168521.0,168521.0,168521.0,168521.0,168521.0,168512.32,168503.73690000013,168507.59352000002,168493.8862657099,168491.66
MASALA BOX FOOD NETWORK P. LTD.,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,11.59,11.321799999999996,11.89600199999998,12.366455869999967,11.74
MASASHI TRADEIMPEX P. LTD.,4186.0,2938.0,1690.0,3229.6,4769.2,6308.8,7848.4,9388.0,9388.0,9384.98,9384.995299999991,9384.141729999985,9383.497203420004,4763.656000000005
MASCOM STEEL (INDIA) P. LTD.,652400.0,652400.0,652400.0,652400.0,652400.0,652400.0,652400.0,652400.0,652400.0,652017.46,652210.8367000006,651853.4152039998,651734.9775987809,653141.6
MASCONS ENGINEERING & CONTRACTING CO. LTD.,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2290.0,2289.98,2289.9014000000034,2289.7492640000028,2289.2443194300063,2290.04
MASCOT BEACH RESORT,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2559.95,2561.043300000001,2560.6443729999983,2560.4583302599967,2559.51
MASH AGENCIES,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.04967,300.0496700000003,300.0
MASNA EXPORTS & IMPORTS,97386.0,101925.0,63640.0,27360.0,27360.0,27360.0,27360.0,27360.0,27360.0,27360.34,27360.34299999999,27361.02885299993,27361.72323527999,27364.35
MASON IMPEX P. LTD.,696000.0,696000.0,696000.0,696000.0,696000.0,696000.0,696000.0,696000.0,696000.0,694732.83,694129.3306999994,693554.9881040002,692336.6121378302,696724.73
MASRAH TRADING  & COMPANY,7310.0,7310.0,7310.0,7310.0,7310.0,7310.0,7310.0,7310.0,7310.0,7308.84,7307.9559,7307.551768999989,7306.902515639999,7308.66
MASS CASHEWS,105238.0,105238.0,105238.0,105238.0,105238.0,105238.0,105238.0,105238.0,105238.0,105240.43,105240.33159999987,105239.58874699984,105238.13290631984,105237.57840000001
MASS POLYMERS,4215.0,4215.0,4215.0,4215.0,4215.0,4215.0,4215.0,4215.0,4215.0,4214.01,4213.0412000000015,4212.862970999996,4213.027800850002,4214.776699999999
MASS TRADELINKS,24470.0,24470.0,24470.0,24470.0,24470.0,24470.0,24470.0,24470.0,111390.0,111356.33,111338.28370000004,111312.4482850002,111298.4646836603,24470.89
MASTEK ENGINEERING P. LTD.,36077.0,36077.0,36077.0,36077.0,36077.0,36077.0,36077.0,36077.0,36077.0,36074.03,36072.31209999996,36071.44438599995,36070.05553874998,36075.27
MASTER CRAFTSMAN INDIA P. LTD.,7005.0,7005.0,7005.0,7005.0,7005.0,7005.0,7005.0,7005.0,7005.0,7005.43,7005.353600000001,7005.240252999999,7005.368055850008,7005.83
MASTER INDUSTRIES,160355.0,109807.0,109807.0,109807.0,109807.0,109807.0,109807.0,109807.0,109807.0,109795.42,109762.86499999996,109753.49218000007,109719.62403297018,109770.12
MASTERFREE SECUTIRY SYSTEM P. LTD.,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,93.2,92.47690000000004,91.79909799999992,91.2266662499999,93.03
MASTERS EQUIPMENTS,3645.0,3645.0,3645.0,3645.0,3645.0,3645.0,3645.0,3645.0,3645.0,3645.16,3644.280199999995,3643.8286179999936,3643.314931579991,3645.43
MASTROTECH COMPUTRONICS P. LTD.,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0095,180.0195760000001,180.02404937000014,180.0
MASUM TRADELINK PVT LTD,532220.0,532220.0,532220.0,532220.0,532220.0,532220.0,532220.0,532220.0,379400.0,380435.99,380956.4298999997,381245.4487199991,381351.00486583007,531328.74
MATA AMRITANANDAMAYI MATH,12275.0,9242.0,7221.0,8814.33,10407.67,12001.0,13594.33,15187.67,16781.0,16751.07,16730.148600000015,16727.70959999999,16729.739763189988,10408.258400000006
MATEX,56700.0,56700.0,77723.0,75004.0,43512.0,43512.0,43512.0,43512.0,43512.0,43542.88,43559.28569999995,43571.321495999946,43581.58559177999,43544.48
MATHA AMRITANATHMAI MISSION,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1281.48,1281.2526999999995,1280.479408999999,1278.9726256999966,1281.82
MATHA CASHEW PROCESSING,49970.0,49970.0,49970.0,49970.0,49970.0,49970.0,49970.0,49970.0,49970.0,49972.28,49977.74079999996,49980.52993999993,49984.196159539904,49972.34
MATHA CHEMES,1188000.0,1631575.0,1150410.0,1423036.0,986580.0,849555.0,602910.0,602910.0,602910.0,603248.54,603759.3357999992,603904.4570369995,604202.1640196001,985881.07
MATHA WOOD INDUSTRIES,70494.0,357061.0,1460329.0,894746.0,21444.0,1033240.0,548741.5,64243.0,64243.0,64272.25,64286.69240000004,64290.46536800006,64312.20181842997,21448.15
MATHEW GEORGE,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.42,5642.996999999999,5643.593009999991,5644.563663519998,5642.52
MATHRUKA PRACHARANALAYAM LTD,49866.0,49866.0,49866.0,49866.0,49866.0,49866.0,49866.0,49866.0,49866.0,49868.74,49870.44200000007,49874.25371000007,49874.49832919001,49866.68
MATHSTRAMAN MANUFACTURES TRADERS P. LTD.,10115.0,10115.0,10115.0,10115.0,10115.0,10115.0,10115.0,10115.0,10115.0,10116.26,10116.430300000002,10116.191077000003,10115.84427663,10117.21
MATRIX ELECTRONICS,2190.0,2190.0,2190.0,2190.0,2190.0,2190.0,2190.0,2190.0,2190.0,2189.81,2189.735299999998,2189.799139999999,2190.2721587099954,2189.73
MATRIX EXPORTS AND IMPORTS,16510.0,16510.0,16510.0,5390.0,5390.0,5390.0,5390.0,5390.0,5390.0,5390.84,5390.539400000004,5391.302726,5392.496587870003,5391.32
MATRIX FLAVOURS AND FRAGRANCES (INDIA) P. LTD.,2360.0,2360.0,590.0,519.0,519.0,519.0,519.0,519.0,519.0,523.57,525.5054999999998,527.4623799999995,528.8654523699993,522.2
MATRIX STORE,6478.0,6478.0,6478.0,6478.0,16429.0,3280.0,173639.0,164380.0,121072.0,121045.36,121023.16969999993,120808.22830099992,120691.33878497987,16415.52
MATSYAFED KERALA STATE CO-OP. FED. FOR,27306.0,33027.0,38748.0,56349.0,87423.0,33683.0,33683.0,33683.0,33683.0,33649.64,33635.78010000002,33626.99391900004,33616.83822223001,87364.0
MATTANNUR AREA DEVELOPMENT AND CONSULTING P. LTD.,27026.0,27026.0,27026.0,27026.0,27026.0,27026.0,27026.0,27026.0,27026.0,27025.58,27024.13000000004,27023.28328700003,27022.299276030044,27026.22
MAUMIX CONSTRUCTION SOLUTIONS,25950.0,25950.0,25950.0,25950.0,25950.0,25950.0,25950.0,25950.0,25950.0,25950.74,25951.025000000023,25951.66988199996,25952.641189029968,25950.03
MAX BOND INDUSTRIES,51000.0,66500.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,82000.0,81994.2,81993.58490000012,81992.10783600011,81993.28724510994,82002.3
MAX INTERNATIONAL FOOTCARE P. LTD.,5500.0,5500.0,5500.0,5666.67,5833.33,6000.0,6000.0,6000.0,6000.0,5998.71,5996.860900000001,5996.043094000006,5994.3011216600025,5843.384600000001
MAX LINE INC.,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.24,9500.310099999992,9500.734827,9500.816414059982,9500.52
MAX SHIELD RUBBER PRODUCTS PVT. LTD.,8390.0,5075.0,1760.0,2553.0,3346.0,4139.0,4932.0,5725.0,6518.0,6491.84,6487.723600000002,6483.507070000011,6478.293448490009,3349.79
MAX WOOD ART,5320.0,5320.0,5320.0,5320.0,5320.0,5320.0,5320.0,5320.0,5320.0,5318.28,5316.732300000012,5316.427739000012,5316.855702060002,5318.72
MAXIM DISPLAY SYSTEMS,10330.0,4594.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14600.0,14601.9,14602.109999999986,14603.584460999977,14604.56656887997,14600.43
MAXOLID BUILDTECH P. LTD.,8533.0,8533.0,8533.0,8533.0,8533.0,8533.0,8533.0,8533.0,8533.0,8534.19,8534.983299999987,8534.403257999982,8534.914736180006,8535.28
MAXOLID ENTERPRISES,23579.0,23579.0,23579.0,23579.0,66264.0,50111.0,33958.0,17805.0,17805.0,17801.0,17803.389100000008,17804.194703000023,17805.715557650045,66184.14
MAXPO IMPEX LLP,129800.0,129800.0,129800.0,129800.0,129800.0,129800.0,129800.0,129800.0,129800.0,129794.04,129792.62829999972,129803.39856599984,129799.7661085099,129832.53
MAXWELL MENDEZ,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,244.76,244.6508999999996,244.49908899999963,244.39325911999975,244.67
MAXWELL PLYWOOD INDUSTRIES,452800.0,452800.0,452800.0,452800.0,452800.0,50500.0,54500.0,53000.0,53000.0,53003.09,53015.31689999997,53016.884172,53014.61822248,452335.72
MAXX DELICACY,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2356.0,2355.62,2355.5718999999967,2355.633157,2355.3096543500037,2355.92
MAXX TECH DISTRIBUTION,1349.0,1349.0,1349.0,2074.5,2800.0,5743.5,8687.0,8687.0,8687.0,8680.45,8672.97319999999,8666.317200000001,8660.989377310007,2798.2
MAXXTECH DISTRIBUTION,14620.0,4930.0,4930.0,4930.0,4930.0,4930.0,4930.0,4930.0,4930.0,4930.56,4931.102899999997,4931.954303999995,4932.220271039999,4930.61
MAY FLOWER MARKETING,56062.0,56062.0,56062.0,56062.0,56062.0,56062.0,56062.0,56062.0,56062.0,56062.29,56060.95730000004,56059.595566999975,56057.03126756006,56063.0
MAYA PRINTERS,41905.0,41905.0,41905.0,41905.0,41905.0,41905.0,41905.0,41905.0,41905.0,41907.97,41907.69350000004,41907.780382,41909.537566249965,41909.34
MAYAMATA INTERIORS & TRADES P. LTD.,1765.0,3245.0,4725.0,4725.0,4725.0,4725.0,4725.0,4725.0,4725.0,4724.44,4723.982400000003,4722.762683999993,4722.667725880001,4723.3
MAYFLOWER INTERNATIONAL,21792.0,21792.0,21792.0,21792.0,21792.0,21792.0,21792.0,21792.0,21792.0,21791.54,21791.59410000002,21790.97482700004,21790.88606409,21792.26
MAYUR IMPORTS AND EXPORTS,149800.0,149800.0,149800.0,149800.0,149800.0,149800.0,149800.0,149800.0,187840.0,187710.35,187693.7959,187681.69872900005,187703.9953970301,149927.22
MAYUR PLYWOODS,79913.0,79913.0,52540.0,52540.0,52540.0,52540.0,52540.0,52540.0,52540.0,52540.5,52546.10760000002,52548.63353200001,52556.65508949995,52549.35
MAYYANAD HIGH SCHOOL,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0725,8000.072500000007,8000.072500000008,8000.0
MAZIN IMPORTS AND EXPORTS,41767.0,72270.0,8260.0,8260.0,8260.0,8260.0,8260.0,8260.0,8260.0,8257.7,8256.639399999996,8255.170090999994,8255.438212410003,8258.077
MCF FOODS INDIA P. LTD.,1507672.0,1507672.0,1507672.0,1507672.0,1507672.0,1507672.0,1507672.0,1507672.0,1507672.0,1505419.19,1502896.8262999984,1498341.392247997,1497779.9414879354,1511883.44
MCT CARDS & TECHNOLOGY P. LTD.,620.0,620.0,3324.0,137.0,137.0,137.0,137.0,137.0,137.0,137.42,137.25740000000008,137.4324880000002,137.8954236300002,139.36
ME POLYMERS P. LTD.,9520.0,9520.0,9520.0,9520.0,9520.0,9520.0,9520.0,9520.0,9520.0,9519.09,9518.575599999998,9518.924869999995,9516.66693124,9520.08
MEBRAN SPICES P. LTD.,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9824.35,9826.537699999986,9827.407341999986,9827.82070213997,9824.31
MECH PLASTECH,1927.0,1927.0,1927.0,1927.0,1927.0,1927.0,1927.0,1927.0,1927.0,1926.72,1926.8293000000017,1926.9710780000032,1927.0152656700031,1926.5
MECHATECHNO IMPORT & EXPORT P. LTD.,7180.0,7180.0,7180.0,7180.0,7180.0,7180.0,7180.0,62292.0,32151.0,32156.9,32167.507099999944,32186.842147000003,32195.64823632002,7181.9225
MECHELEC,760.0,760.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,521.14,523.1268999999996,524.5300470000001,526.6167833099998,520.96
MECKAMALIL POLYMERS P. LTD.,66300.0,278350.0,712000.0,133500.0,576300.0,576300.0,576300.0,576300.0,576300.0,576240.86,576167.0724999999,576066.4835849999,575777.0408415403,576232.73
MECKAVO SPORTS INFRA P. LTD.,237790.0,237790.0,237790.0,237790.0,237790.0,237790.0,237790.0,237790.0,237790.0,237944.91,238100.4735000001,238155.40788199985,238290.45561352,237951.1965
MEDCARE SURGICALS,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.002296,5000.002296000009,5000.0
MEDDENT TRADERS AND EXPORTERS LLP.,3433.0,3433.0,3433.0,3433.0,3433.0,3433.0,3433.0,3433.0,3433.0,3432.46,3432.510800000002,3433.024436999996,3433.7907917299945,3432.71
MEDI BRIGHT SURGICALS,2138.0,2138.0,2138.0,3717.0,3717.0,3717.0,3717.0,3717.0,3717.0,3714.55,3714.358599999995,3713.489678999996,3712.5916905899935,3715.53
MEDI DENT TRADING,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.17,2280.325500000004,2280.0100880000027,2280.170909390005,2280.16
MEDIA PLY AND BOARDS,13577.0,13577.0,13577.0,18384.67,23192.33,28000.0,28000.0,28000.0,28000.0,28000.9,28000.61899999996,28000.594869999968,28000.62916649998,23200.17120000002
MEDIAPRO AUDIO VISUAL P. LTD.,12960.0,12960.0,12960.0,12960.0,12960.0,12960.0,12960.0,12960.0,12960.0,12959.24,12958.774299999995,12958.092534000005,12957.45810997003,12958.52
MEDICAL COLLEGE,17643.0,17643.0,17643.0,10086.5,2530.0,2530.0,2530.0,2530.0,2530.0,2531.48,2532.6899000000026,2532.957473999999,2533.5090502399985,2533.72
MEDICAL MISSION HOSPITAL,2282.0,2282.0,2282.0,2282.0,2282.0,2282.0,2282.0,2282.0,2282.0,2281.5,2281.311000000001,2281.191498,2280.9242630500025,2281.47
MEDICAL SIMULATIONS ,1278.0,1278.0,1278.0,5442.0,5442.0,5442.0,5442.0,5442.0,5442.0,5441.45,5441.862600000004,5442.552308,5443.209846379997,5441.21
MEDICAL TRUST HOSPITAL ,9308.0,9308.0,9308.0,9308.0,9308.0,9308.0,9308.0,9308.0,9308.0,9308.71,9308.973099999988,9310.024581999984,9310.21539368998,9308.59
MEDICARE EXPORTERS,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,14010.0,20720.0,20695.81,20687.354300000028,20686.576480000003,20688.26321045001,3358.87
MEDICENTRE PHARMACEUTICAL DISTRIBUTORS,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2800.64,2800.233700000005,2800.449390000005,2800.203598870002,2800.52
MEDIFILTER PRODUCTS P. LIMITED,21924.0,21924.0,21924.0,21924.0,21924.0,21924.0,21924.0,21924.0,31086.0,31062.24,31019.84020000004,30986.83781,30981.58013738999,21927.22
MEDILIFE MATTRESSES,7140.0,7140.0,7140.0,7140.0,7140.0,7140.0,7140.0,7140.0,7140.0,7139.73,7139.556599999991,7139.031739000003,7138.817856470001,7139.63
MEDIO,4736.0,4736.0,4736.0,4736.0,4736.0,12684.0,20632.0,149840.0,149840.0,149850.19,149787.735,149779.72692899988,149784.93757652986,4736.98
MEDIO INDUSTRIES LTD.,272202.0,272202.0,272202.0,272202.0,272202.0,272202.0,272202.0,272202.0,272202.0,272144.1,272152.7296000002,272154.2527240007,272128.03819095046,272270.43639999995
MEDISTRO HEALTH CARE,4730.0,4730.0,4730.0,4730.0,4730.0,4730.0,10920.0,5200.0,3252.0,3264.1,3271.773299999998,3274.563429,3279.4969412399964,4727.6
MEDLACE DISPOSABLES,21830.0,21830.0,21830.0,18554.0,15278.0,12002.0,8726.0,5450.0,5450.0,5463.15,5474.250500000007,5479.423539000007,5485.602694669996,15272.06
MEDMAA TRADING P. LTD.,6626.0,6626.0,6626.0,6626.0,6626.0,6626.0,6626.0,6626.0,6626.0,6624.4,6623.440400000009,6622.697257000006,6622.403578020007,6623.98
MEDSOL,8920.0,8920.0,8920.0,8920.0,8920.0,8920.0,8920.0,8920.0,8920.0,8919.64,8919.186500000005,8918.171446999993,8917.754092210005,8918.95
MEENACHIL PLYWOOD,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0,26500.0
MEET MARKETING (I) PVT LTD,27108.0,27108.0,27108.0,27108.0,27108.0,27108.0,27108.0,27108.0,27108.0,27106.4,27105.70529999996,27105.47823,27105.01130848001,27107.28
MEETEL COMPUTERS AND COATEDPAPER,48868.0,48868.0,48868.0,48868.0,48868.0,48868.0,48868.0,48868.0,48868.0,48875.7,48880.59440000008,48884.2009030001,48884.624212490126,48872.04
MEEVER INDIA P. LTD.,96700.0,96700.0,96700.0,96700.0,96700.0,76032.0,334994.0,1955148.0,1424025.0,1426531.71,1427255.4256999982,1427924.7913759977,1427803.766396776,96725.24
MEEZAN ELECTRONIC SCALES PVT LTD.  ,5855.0,4750.0,8021.0,20113.0,51333.0,172736.0,16874.0,4438.0,4438.0,4445.88,4453.175500000005,4461.438541000008,4468.177234900007,51339.62
MEGA EXPORTERS,36682.0,11596.0,11596.0,11596.0,11596.0,11596.0,11596.0,11596.0,11596.0,11596.91,11596.69330000001,11596.970933000017,11597.266986040006,11596.49
MEGA TECH,26350.0,26350.0,26350.0,26350.0,26350.0,26350.0,26350.0,26350.0,26350.0,26350.14,26350.89419999999,26351.98490099998,26351.71044587997,26350.3
MEGALIUM MANUFACTURERS & TRADERS P. LTD.,215437.0,215437.0,254208.0,400900.0,57480.0,57480.0,57480.0,57480.0,57480.0,57474.4,57470.60770000006,57470.99731000008,57465.49563854007,57492.52
MEGHA FLOWERS,22940.0,22940.0,22940.0,22940.0,22940.0,45240.0,45240.0,45240.0,45240.0,45222.3,45217.96969999993,45220.1067409999,45220.32201707991,22948.26
MEGHA PLY & BOARDS,140410.0,140410.0,140410.0,140410.0,140410.0,140410.0,140410.0,140410.0,140410.0,140451.2,140458.3027999998,140458.04570599983,140456.75002008994,140443.11
MEHALA MILLS,15520.0,15520.0,15520.0,15520.0,15520.0,15520.0,15520.0,15520.0,15520.0,15517.45,15513.081299999987,15508.161089,15504.58251871002,15519.95
MEIGMA WALLCOATINGS PRIVATE LTD.,9447.0,9447.0,9447.0,9447.0,9447.0,9447.0,9447.0,9447.0,9447.0,9446.54,9445.502600000003,9444.870946000008,9444.01229736,9446.76
MEKHA PLY & BOARDS,13172.0,13172.0,13172.0,13172.0,13172.0,13172.0,13172.0,13172.0,13172.0,13174.9,13176.927500000009,13177.825479000005,13177.71457449002,13173.91
MEKKATTIL AGENCIES,5380.0,5380.0,5380.0,5380.0,5380.0,5380.0,12186.0,12010.0,12010.0,12005.27,12002.934100000008,12001.329424999994,12000.33796720999,5390.63
MEL FLOORINGS P. LTD.,9375.0,9375.0,25764.29,42153.57,58542.86,74932.14,91321.43,107710.71,124100.0,124024.1,123971.90739999984,123932.28576599972,123892.41265509988,58578.47180000004
MELBON FURNITURE TRADING INC.,33430.0,33430.0,33430.0,26660.0,71433.0,71433.0,71433.0,71433.0,71433.0,71412.82,71393.45630000005,71384.22385699998,71370.75695798986,71383.97
MELBOURNE MEDIA FACTORY,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.08,1900.1402999999968,1900.1616829999984,1900.1657163199936,1900.01
MELITA INDUSTRIES PVT LTD,8697.0,8697.0,8697.0,8697.0,23390.0,23390.0,23390.0,23390.0,23390.0,23390.36,23392.295000000024,23393.730899999995,23392.45316715001,23388.17
MEMPHIS PRINTING & PUBLISHING P. LTD.,41500.0,21850.0,2200.0,11014.0,45282.0,53086.5,60891.0,68695.5,76500.0,76455.79,76401.2513,76405.83674199996,76378.21896935994,45268.79
MENTOR PERFORMANCE RATING PVT LTD,13580.0,13580.0,13580.0,13580.0,13580.0,13580.0,13580.0,13580.0,13580.0,13577.57,13576.459899999998,13575.887065999992,13575.13133123999,13578.38
MERAKI BY WOOD CULTURE,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,4360.0,4870.0,5380.0,5374.14,5370.578400000007,5368.851667000002,5367.103654619997,3852.9765
MERCHANT AGRI GLOBAL P. LTD.,1019440.0,1019440.0,1019440.0,1019440.0,1019440.0,1019440.0,1019440.0,1019440.0,1019440.0,1020110.23,1020457.1389000004,1021715.9010539996,1022028.005902249,1020338.66
MERCHEM LTD.,78839.0,78839.0,78839.0,78839.0,78839.0,78839.0,78839.0,78839.0,78839.0,78847.72,78842.7133999999,78837.27898499987,78835.29821308992,78844.67
MERCURY IMPEX,289558.0,289558.0,289558.0,289558.0,289558.0,289558.0,289558.0,289558.0,289558.0,289468.3,289448.5530000004,289562.9971850001,289494.39084642,289439.12
MEREENA TRADING AND EXPORTS,28224.0,28224.0,28224.0,28224.0,28224.0,28224.0,28224.0,28224.0,28224.0,28217.44,28219.91389999999,28217.026132000025,28216.382512660017,28218.06
MEREO AUTO GALLERY LLP,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6052.1,6051.370099999997,6050.955716999999,6050.99814466,6052.75
MERGE MECHANO,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.29,7.152699999999994,9.167309999999985,9.972307619999969,6.13
MERMAID DIGITAL POLYMERS (P) LTD ,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1312.67,1312.2848999999997,1311.8994539999992,1311.724094669999,1312.34
MERMER ITALIA BUILDING PRODUCTS (P) LTD.,714790.0,1010045.0,320950.0,320950.0,320950.0,320950.0,320950.0,320950.0,320950.0,321016.21,320871.2867000006,320940.0733520003,320882.21748809074,320873.93
MERRY  KIDS,2506.0,2506.0,2506.0,2506.0,2506.0,2506.0,2506.0,2506.0,2506.0,2505.6,2504.787000000002,2503.9712870000035,2503.660130749999,2504.39
MERSTEGIEN MARKETING P. LTD.,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,595.58,595.5166000000011,595.544538000002,595.5196167300018,595.8
MESVAY ASSOCIATES,9765.0,9765.0,9765.0,9765.0,13290.0,9959.0,17638.0,9220.0,9220.0,9230.29,9231.970300000004,9234.879089000013,9235.92564694002,13271.9
